"_loan_id","_pdate","_od","_pr","_ost_pre","_ost_aft"
"810800505694c42011e8fd36c2adb5df","2019-05-10","82324.00","388176.00","9316235.000","9233911.000"
"810800505694c42011e8fd36c2adb5df","2019-04-10","79031.00","391469.00","9395266.000","9316235.000"
"810800505694c42011e8fd36c2adb5df","2019-03-11","101193.00","369307.00","9496459.000","9395266.000"
"810800505694c42011e8fd36c2adb5df","2019-02-11","46374.00","424126.00","9542833.000","9496459.000"
"810800505694c42011e8fd36c2adb5df","2019-01-10","57167.00","413333.00","9600000.000","9542833.000"
"810800505694c42011e8fded982bc8e9","2019-12-12","649627.00","29775.00","649627.000","0.000"
"810800505694c42011e8fded982bc8e9","2019-11-12","626462.00","56538.00","1276089.000","649627.000"
"810800505694c42011e8fded982bc8e9","2019-10-14","591687.00","91313.00","1867776.000","1276089.000"
"810800505694c42011e8fded982bc8e9","2019-09-12","567655.00","115345.00","2435431.000","1867776.000"
"810800505694c42011e8fded982bc8e9","2019-08-12","541986.00","141014.00","2977417.000","2435431.000"
"810800505694c42011e8fded982bc8e9","2019-07-12","522583.00","160417.00","3500000.000","2977417.000"
"810800505694c42011e8fded982bc8e9","2019-06-12","0.00","160417.00","3500000.000","3500000.000"
"810800505694c42011e8fded982bc8e9","2019-05-13","0.00","165764.00","3500000.000","3500000.000"
"810800505694c42011e8fded982bc8e9","2019-04-12","0.00","165764.00","3500000.000","3500000.000"
"810800505694c42011e8fded982bc8e9","2019-03-12","0.00","149722.00","3500000.000","3500000.000"
"810800505694c42011e8fded982bc8e9","2019-02-12","0.00","155069.00","3500000.000","3500000.000"
"810800505694c42011e8fded982bc8e9","2019-01-14","0.00","176458.00","3500000.000","3500000.000"
"810a00505694c42011e9072aa5156834","2019-01-24","20333.00","132267.00","3200000.000","3179667.000"
"810a00505694c42011e9072aa5156834","2019-02-25","16934.00","135666.00","3179667.000","3162733.000"
"810a00505694c42011e9072aa5156834","2019-03-26","30308.00","122292.00","3162733.000","3132425.000"
"810a00505694c42011e9072aa5156834","2019-04-24","31480.00","121120.00","3132425.000","3100945.000"
"810a00505694c42011e9072aa5156834","2019-05-24","28562.00","124038.00","3100945.000","3072383.000"
"810a00505694c42011e9072aa5156834","2019-06-24","25608.00","126992.00","3072383.000","3046775.000"
"810a00505694c42011e9072aa5156834","2019-07-24","30729.00","121871.00","3046775.000","3016046.000"
"810a00505694c42011e9072aa5156834","2019-08-26","19894.00","132706.00","3016046.000","2996152.000"
"810a00505694c42011e9072aa5156834","2019-09-24","36749.00","115851.00","2996152.000","2959403.000"
"810a00505694c42011e9072aa5156834","2019-10-24","34224.00","118376.00","2959403.000","2925179.000"
"810a00505694c42011e9072aa5156834","2019-11-25","27792.00","124808.00","2925179.000","2897387.000"
"810a00505694c42011e9072aa5156834","2019-12-24","40568.00","112032.00","2897387.000","2856819.000"
"810a00505694c42011e9072aa5156834","2020-01-24","34518.00","118082.00","2856819.000","2822301.000"
"810a00505694c42011e9072aa5156834","2020-02-24","35945.00","116655.00","2822301.000","2786356.000"
"810a00505694c42011e9072aa5156834","2020-03-26","37431.00","115169.00","2786356.000","2748925.000"
"810a00505694c42011e9072aa5156834","2020-04-24","46308.00","106292.00","2748925.000","2702617.000"
"810a00505694c42011e9072aa5156834","2020-05-25","40892.00","111708.00","2702617.000","2661725.000"
"810a00505694c42011e9072aa5156834","2020-06-24","46131.00","106469.00","2661725.000","2615594.000"
"810a00505694c42011e9072aa5156834","2020-07-24","47976.00","104624.00","2615594.000","2567618.000"
"810a00505694c42011e9072aa5156834","2020-08-24","46472.00","106128.00","2567618.000","2521146.000"
"810a00505694c42011e9072aa5156834","2020-09-24","48393.00","104207.00","2521146.000","2472753.000"
"810a00505694c42011e9072aa5156834","2020-10-26","47096.00","105504.00","2472753.000","2425657.000"
"810a00505694c42011e9072aa5156834","2020-11-24","58808.00","93792.00","2425657.000","2366849.000"
"810a00505694c42011e9072aa5156834","2020-12-24","57926.00","94674.00","2366849.000","2308923.000"
"810a00505694c42011e9072aa5156834","2021-01-25","54086.00","98514.00","2308923.000","2254837.000"
"810a00505694c42011e9072aa5156834","2021-02-24","62407.00","90193.00","2254837.000","2192430.000"
"810a00505694c42011e9072aa5156834","2021-03-25","67826.00","84774.00","2192430.000","2124604.000"
"810a00505694c42011e9072aa5156834","2021-04-26","61950.00","90650.00","2124604.000","2062654.000"
"810a00505694c42011e9072aa5156834","2021-05-24","75594.00","77006.00","2062654.000","1987060.000"
"810a00505694c42011e9072aa5156834","2021-06-24","70468.00","82132.00","1987060.000","1916592.000"
"810a00505694c42011e9072aa5156834","2021-07-26","70825.00","81775.00","1916592.000","1845767.000"
"810a00505694c42011e9072aa5156834","2021-08-24","81230.00","71370.00","1845767.000","1764537.000"
"810a00505694c42011e9072aa5156834","2021-09-24","79666.00","72934.00","1764537.000","1684871.000"
"810a00505694c42011e9072aa5156834","2021-10-25","82959.00","69641.00","1684871.000","1601912.000"
"810a00505694c42011e9072aa5156834","2021-11-24","88524.00","64076.00","1601912.000","1513388.000"
"810a00505694c42011e9072aa5156834","2021-12-24","92064.00","60536.00","1513388.000","1421324.000"
"810a00505694c42011e9072aa5156834","2022-01-24","93852.00","58748.00","1421324.000","1327472.000"
"810a00505694c42011e9072aa5156834","2022-02-24","97731.00","54869.00","1327472.000","1229741.000"
"810a00505694c42011e9072aa5156834","2022-03-24","106690.00","45910.00","1229741.000","1123051.000"
"810a00505694c42011e9072aa5156834","2022-04-25","104683.00","47917.00","1123051.000","1018368.000"
"810a00505694c42011e9072aa5156834","2022-05-24","113223.00","39377.00","1018368.000","905145.000"
"810a00505694c42011e9072aa5156834","2022-06-24","115187.00","37413.00","905145.000","789958.000"
"810a00505694c42011e9072aa5156834","2022-07-25","119948.00","32652.00","789958.000","670010.000"
"810a00505694c42011e9072aa5156834","2022-08-24","125800.00","26800.00","670010.000","544210.000"
"810a00505694c42011e9072aa5156834","2022-09-26","128655.00","23945.00","544210.000","415555.000"
"810a00505694c42011e9072aa5156834","2022-10-24","137086.00","15514.00","415555.000","278469.000"
"810a00505694c42011e9072aa5156834","2022-11-24","141090.00","11510.00","278469.000","137379.000"
"810a00505694c42011e9072aa5156834","2022-12-26","137379.00","5862.00","137379.000","0.000"
"810a00505694c42011e907421abdd6c0","2019-01-29","10150.00","124000.00","3000000.000","2989850.000"
"810a00505694c42011e907421abdd6c0","2019-02-28","14556.00","119594.00","2989850.000","2975294.000"
"810a00505694c42011e907421abdd6c0","2019-03-29","19105.00","115045.00","2975294.000","2956189.000"
"810a00505694c42011e907421abdd6c0","2019-04-29","11961.00","122189.00","2956189.000","2944228.000"
"810a00505694c42011e907421abdd6c0","2019-05-29","16381.00","117769.00","2944228.000","2927847.000"
"810a00505694c42011e907421abdd6c0","2019-07-01","5325.00","128825.00","2927847.000","2922522.000"
"810a00505694c42011e907421abdd6c0","2019-07-29","25043.00","109107.00","2922522.000","2897479.000"
"810a00505694c42011e907421abdd6c0","2019-08-29","14388.00","119762.00","2897479.000","2883091.000"
"810a00505694c42011e907421abdd6c0","2019-09-30","11138.00","123012.00","2883091.000","2871953.000"
"810a00505694c42011e907421abdd6c0","2019-10-29","23101.00","111049.00","2871953.000","2848852.000"
"810a00505694c42011e907421abdd6c0","2019-11-29","16397.00","117753.00","2848852.000","2832455.000"
"810a00505694c42011e907421abdd6c0","2019-12-30","17075.00","117075.00","2832455.000","2815380.000"
"810a00505694c42011e907421abdd6c0","2020-01-29","21535.00","112615.00","2815380.000","2793845.000"
"810a00505694c42011e907421abdd6c0","2020-03-02","11221.00","122929.00","2793845.000","2782624.000"
"810a00505694c42011e907421abdd6c0","2020-03-30","30265.00","103885.00","2782624.000","2752359.000"
"810a00505694c42011e907421abdd6c0","2020-04-29","24056.00","110094.00","2752359.000","2728303.000"
"810a00505694c42011e907421abdd6c0","2020-05-29","25018.00","109132.00","2728303.000","2703285.000"
"810a00505694c42011e907421abdd6c0","2020-06-29","22414.00","111736.00","2703285.000","2680871.000"
"810a00505694c42011e907421abdd6c0","2020-07-29","26915.00","107235.00","2680871.000","2653956.000"
"810a00505694c42011e907421abdd6c0","2020-09-01","13837.00","120313.00","2653956.000","2640119.000"
"810a00505694c42011e907421abdd6c0","2020-09-29","35586.00","98564.00","2640119.000","2604533.000"
"810a00505694c42011e907421abdd6c0","2020-10-29","29969.00","104181.00","2604533.000","2574564.000"
"810a00505694c42011e907421abdd6c0","2020-11-30","24302.00","109848.00","2574564.000","2550262.000"
"810a00505694c42011e907421abdd6c0","2020-12-29","35540.00","98610.00","2550262.000","2514722.000"
"810a00505694c42011e907421abdd6c0","2021-01-29","30208.00","103942.00","2514722.000","2484514.000"
"810a00505694c42011e907421abdd6c0","2021-03-01","31457.00","102693.00","2484514.000","2453057.000"
"810a00505694c42011e907421abdd6c0","2021-03-29","42569.00","91581.00","2453057.000","2410488.000"
"810a00505694c42011e907421abdd6c0","2021-04-29","34516.00","99634.00","2410488.000","2375972.000"
"810a00505694c42011e907421abdd6c0","2021-05-31","32775.00","101375.00","2375972.000","2343197.000"
"810a00505694c42011e907421abdd6c0","2021-06-29","43546.00","90604.00","2343197.000","2299651.000"
"810a00505694c42011e907421abdd6c0","2021-07-29","42164.00","91986.00","2299651.000","2257487.000"
"810a00505694c42011e907421abdd6c0","2021-08-31","34821.00","99329.00","2257487.000","2222666.000"
"810a00505694c42011e907421abdd6c0","2021-09-29","48207.00","85943.00","2222666.000","2174459.000"
"810a00505694c42011e907421abdd6c0","2021-10-29","47172.00","86978.00","2174459.000","2127287.000"
"810a00505694c42011e907421abdd6c0","2021-11-29","46222.00","87928.00","2127287.000","2081065.000"
"810a00505694c42011e907421abdd6c0","2021-12-29","50907.00","83243.00","2081065.000","2030158.000"
"810a00505694c42011e907421abdd6c0","2022-01-31","44823.00","89327.00","2030158.000","1985335.000"
"810a00505694c42011e907421abdd6c0","2022-02-28","60031.00","74119.00","1985335.000","1925304.000"
"810a00505694c42011e907421abdd6c0","2022-03-29","59705.00","74445.00","1925304.000","1865599.000"
"810a00505694c42011e907421abdd6c0","2022-04-29","57039.00","77111.00","1865599.000","1808560.000"
"810a00505694c42011e907421abdd6c0","2022-05-30","59396.00","74754.00","1808560.000","1749164.000"
"810a00505694c42011e907421abdd6c0","2022-06-29","64183.00","69967.00","1749164.000","1684981.000"
"810a00505694c42011e907421abdd6c0","2022-07-29","66751.00","67399.00","1684981.000","1618230.000"
"810a00505694c42011e907421abdd6c0","2022-08-29","67263.00","66887.00","1618230.000","1550967.000"
"810a00505694c42011e907421abdd6c0","2022-09-29","70043.00","64107.00","1550967.000","1480924.000"
"810a00505694c42011e907421abdd6c0","2022-10-31","70964.00","63186.00","1480924.000","1409960.000"
"810a00505694c42011e907421abdd6c0","2022-11-29","79632.00","54518.00","1409960.000","1330328.000"
"810a00505694c42011e907421abdd6c0","2022-12-29","80937.00","53213.00","1330328.000","1249391.000"
"810a00505694c42011e907421abdd6c0","2023-01-30","80843.00","53307.00","1249391.000","1168548.000"
"810a00505694c42011e907421abdd6c0","2023-02-28","88966.00","45184.00","1168548.000","1079582.000"
"810a00505694c42011e907421abdd6c0","2023-03-29","92406.00","41744.00","1079582.000","987176.000"
"810a00505694c42011e907421abdd6c0","2023-05-02","89398.00","44752.00","987176.000","897778.000"
"810a00505694c42011e907421abdd6c0","2023-05-29","101830.00","32320.00","897778.000","795948.000"
"810a00505694c42011e907421abdd6c0","2023-06-29","101251.00","32899.00","795948.000","694697.000"
"810a00505694c42011e907421abdd6c0","2023-07-31","104510.00","29640.00","694697.000","590187.000"
"810a00505694c42011e907421abdd6c0","2023-08-29","111329.00","22821.00","590187.000","478858.000"
"810a00505694c42011e907421abdd6c0","2023-09-29","114357.00","19793.00","478858.000","364501.000"
"810a00505694c42011e907421abdd6c0","2023-10-30","119084.00","15066.00","364501.000","245417.000"
"810a00505694c42011e907421abdd6c0","2023-11-29","124333.00","9817.00","245417.000","121084.000"
"810a00505694c42011e907421abdd6c0","2023-12-29","121084.00","4843.00","121084.000","0.000"
"810a00505694c42011e91afe983861d7","2019-02-28","0.00","206667.00","5000000.000","5000000.000"
"810a00505694c42011e91afe983861d7","2019-03-28","0.00","186667.00","5000000.000","5000000.000"
"810a00505694c42011e91afe983861d7","2019-04-29","0.00","213333.00","5000000.000","5000000.000"
"810a00505694c42011e91afe983861d7","2019-05-28","0.00","193333.00","5000000.000","5000000.000"
"810a00505694c42011e91afe983861d7","2019-06-28","0.00","206667.00","5000000.000","5000000.000"
"810a00505694c42011e91afe983861d7","2019-07-29","0.00","206667.00","5000000.000","5000000.000"
"810a00505694c42011e91afe983861d7","2019-08-28","756500.00","200000.00","5000000.000","4243500.000"
"810a00505694c42011e91afe983861d7","2019-09-30","769786.00","186714.00","4243500.000","3473714.000"
"810a00505694c42011e91afe983861d7","2019-10-28","826815.00","129685.00","3473714.000","2646899.000"
"810a00505694c42011e91afe983861d7","2019-11-28","847095.00","109405.00","2646899.000","1799804.000"
"810a00505694c42011e91afe983861d7","2019-12-30","879708.00","76792.00","1799804.000","920096.000"
"810a00505694c42011e91afe983861d7","2020-01-28","920096.00","35577.00","920096.000","0.000"
"810a00505694c42011e9245aedfcc212","2019-02-28","0.00","386667.00","10000000.000","10000000.000"
"810a00505694c42011e9245aedfcc212","2019-04-01","0.00","426667.00","10000000.000","10000000.000"
"810a00505694c42011e9245aedfcc212","2019-04-30","0.00","386667.00","10000000.000","10000000.000"
"810a00505694c42011e9245aedfcc212","2019-05-30","0.00","400000.00","10000000.000","10000000.000"
"810a00505694c42011e9245aedfcc212","2019-07-01","0.00","426667.00","10000000.000","10000000.000"
"810a00505694c42011e9245aedfcc212","2019-07-30","0.00","386667.00","10000000.000","10000000.000"
"810a00505694c42011e9245aedfcc212","2019-09-02","1462667.00","453333.00","10000000.000","8537333.000"
"810a00505694c42011e9245aedfcc212","2019-09-30","1597273.00","318727.00","8537333.000","6940060.000"
"810a00505694c42011e9245aedfcc212","2019-10-30","1638398.00","277602.00","6940060.000","5301662.000"
"810a00505694c42011e9245aedfcc212","2019-12-02","1682727.00","233273.00","5301662.000","3618935.000"
"810a00505694c42011e9245aedfcc212","2019-12-30","1780893.00","135107.00","3618935.000","1838042.000"
"810a00505694c42011e9245aedfcc212","2020-01-30","1838042.00","75972.00","1838042.000","0.000"
"810a00505694c42011e9245aedfcc21e","2020-02-06","550934.00","22772.00","550934.000","0.000"
"810a00505694c42011e9245aedfcc21e","2020-01-06","529348.00","44652.00","1080282.000","550934.000"
"810a00505694c42011e9245aedfcc21e","2019-12-06","510374.00","63626.00","1590656.000","1080282.000"
"810a00505694c42011e9245aedfcc21e","2019-11-06","490744.00","83256.00","2081400.000","1590656.000"
"810a00505694c42011e9245aedfcc21e","2019-10-07","468600.00","105400.00","2550000.000","2081400.000"
"810a00505694c42011e9245aedfcc21e","2019-09-06","450000.00","124000.00","3000000.000","2550000.000"
"810a00505694c42011e9245aedfcc21e","2019-08-06","0.00","112000.00","3000000.000","3000000.000"
"810a00505694c42011e9245aedfcc21e","2019-07-09","0.00","132000.00","3000000.000","3000000.000"
"810a00505694c42011e9245aedfcc21e","2019-06-06","0.00","124000.00","3000000.000","3000000.000"
"810a00505694c42011e9245aedfcc21e","2019-05-06","0.00","112000.00","3000000.000","3000000.000"
"810a00505694c42011e9245aedfcc21e","2019-04-08","0.00","132000.00","3000000.000","3000000.000"
"810a00505694c42011e9245aedfcc21e","2019-03-06","0.00","112000.00","3000000.000","3000000.000"
"810a00505694c42011e92b7405c69e72","2019-03-11","0.00","171111.00","4000000.000","4000000.000"
"810a00505694c42011e92b7405c69e72","2019-04-11","0.00","189444.00","4000000.000","4000000.000"
"810a00505694c42011e92b7405c69e72","2019-05-13","0.00","195556.00","4000000.000","4000000.000"
"810a00505694c42011e92b7405c69e72","2019-06-11","0.00","177222.00","4000000.000","4000000.000"
"810a00505694c42011e92b7405c69e72","2019-07-11","0.00","183333.00","4000000.000","4000000.000"
"810a00505694c42011e92b7405c69e72","2019-08-12","0.00","195556.00","4000000.000","4000000.000"
"810a00505694c42011e92b7405c69e72","2019-09-11","596167.00","183333.00","4000000.000","3403833.000"
"810a00505694c42011e92b7405c69e72","2019-10-11","623491.00","156009.00","3403833.000","2780342.000"
"810a00505694c42011e92b7405c69e72","2019-11-11","647820.00","131680.00","2780342.000","2132522.000"
"810a00505694c42011e92b7405c69e72","2019-12-11","681759.00","97741.00","2132522.000","1450763.000"
"810a00505694c42011e92b7405c69e72","2020-01-13","706357.00","73143.00","1450763.000","744406.000"
"810a00505694c42011e92b7405c69e72","2020-02-11","744406.00","32981.00","744406.000","0.000"
"810a00505694c42011e9358d1e60374e","2019-03-19","0.00","74667.00","2000000.000","2000000.000"
"810a00505694c42011e9358d1e60374e","2019-04-19","0.00","82667.00","2000000.000","2000000.000"
"810a00505694c42011e9358d1e60374e","2019-05-20","0.00","82667.00","2000000.000","2000000.000"
"810a00505694c42011e9358d1e60374e","2019-06-19","0.00","80000.00","2000000.000","2000000.000"
"810a00505694c42011e9358d1e60374e","2019-07-19","0.00","80000.00","2000000.000","2000000.000"
"810a00505694c42011e9358d1e60374e","2019-08-19","0.00","82667.00","2000000.000","2000000.000"
"810a00505694c42011e9358d1e60374e","2019-09-19","300333.00","82667.00","2000000.000","1699667.000"
"810a00505694c42011e9358d1e60374e","2019-10-21","310481.00","72519.00","1699667.000","1389186.000"
"810a00505694c42011e9358d1e60374e","2019-11-19","329285.00","53715.00","1389186.000","1059901.000"
"810a00505694c42011e9358d1e60374e","2019-12-19","340604.00","42396.00","1059901.000","719297.000"
"810a00505694c42011e9358d1e60374e","2020-01-20","352310.00","30690.00","719297.000","366987.000"
"810a00505694c42011e9358d1e60374e","2020-02-19","366987.00","14679.00","366987.000","0.000"
"810a00505694c42011e9358d1e603754","2019-03-26","0.00","78146.00","1550000.000","1550000.000"
"810a00505694c42011e9358d1e603754","2019-04-22","0.00","63938.00","1550000.000","1550000.000"
"810a00505694c42011e9358d1e603754","2019-05-21","0.00","68674.00","1550000.000","1550000.000"
"810a00505694c42011e9358d1e603754","2019-06-21","0.00","73410.00","1550000.000","1550000.000"
"810a00505694c42011e9358d1e603754","2019-07-22","0.00","73410.00","1550000.000","1550000.000"
"810a00505694c42011e9358d1e603754","2019-08-21","0.00","71042.00","1550000.000","1550000.000"
"810a00505694c42011e9358d1e603754","2019-09-23","224854.00","78146.00","1550000.000","1325146.000"
"810a00505694c42011e9358d1e603754","2019-10-21","246313.00","56687.00","1325146.000","1078833.000"
"810a00505694c42011e9358d1e603754","2019-11-21","251905.00","51095.00","1078833.000","826928.000"
